#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Provincia_PA,Sigla_provincia_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CAMPANIA","CALABRIA","REGGIO DI CALABRIA","RC","TD","3","3","101853","100","92318,3","1","3","1","2","30","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","MARCHE","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","7796,7","1","1","1","1","10","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PUGLIA","CAMPANIA","CASERTA","CE","TD","1","1",,"0","138,03","1","1","1","1","5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","TOSCANA","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","6465,06","1","1","1","1","4","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CALABRIA","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","68322","1","1","1","1","5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CAMPANIA","CAMPANIA","AVELLINO","AV","TD","2","2","5863,43","100","5863,43","1","2","1","1","1","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CAMPANIA","CAMPANIA","CASERTA","CE","TD","3","3","90","33,33","7640,56","1","3","1","1","30","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CAMPANIA","CAMPANIA","NAPOLI","NA","TD","19","19","158275,44","57,89","407106,29","1","17","5","6","61,47","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","CAMPANIA","AVELLINO","AV","TD","2","2","9320","100","9320","1","1","1","1","8,5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","CAMPANIA","NAPOLI","NA","TD","4","4","48591,6","75","51465","1","3","1","1","33,5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","BASILICATA","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","4918,03","1","1","1","1","22","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PIEMONTE","PIEMONTE","TORINO","TO","TD","2","2",,"0","7830","1","1","1","1","7,5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","PIEMONTE","TORINO","TO","TD","1","1",,"0","7315","1","1","1","1","16","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","EMILIA ROMAGNA","PIEMONTE","ALESSANDRIA","AL","TD","2","2",,"0","5840","1","1","1","1","9","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LAZIO","SARDEGNA","CAGLIARI","CA","TD","1","1","39500","100","39105","1","1","1","1","0","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PUGLIA","SARDEGNA","CAGLIARI","CA","TD","1","1","38600","100","37950","1","1","1","1","3","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","CALABRIA","SARDEGNA","CAGLIARI","CA","TD","1","1","4400","100","4380","1","1","1","1","4","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","PIEMONTE","SARDEGNA","CAGLIARI","CA","TD","1","1","6200","100","4960","1","1","1","1","1","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","SARDEGNA","SARDEGNA","CAGLIARI","CA","TD","11","11","100489","54,55","186956,01","1","11","2","5","18,82","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","SARDEGNA","CAGLIARI","CA","TD","1","1","15,5","100","20520","1","1","1","1","5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LAZIO","LOMBARDIA","BRESCIA","BS","TD","1","1",,"0","1300,65","1","1","1","1","10","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","LOMBARDIA","BRESCIA","BS","TD","1","1","18000","100","18000","1","1","1","1","1","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","LOMBARDIA","MILANO","MI","TD","3","3",,"0","28048","1","3","1","1","22,33","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","LOMBARDIA","PAVIA","PV","TD","1","1",,"0","8058,79","1","1","1","1","8","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","EMILIA ROMAGNA","LOMBARDIA","PAVIA","PV","TD","1","1","3998","100","3998","1","1","1","1","5","0"
"2019","AUTORITA' D'AMBITO, DI BACINO E PORTUALI","LOMBARDIA","VALLE D'AOSTA","AOSTA","AO","TD","1","1","1250","100","1250","1","1","1","1","6","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MOLISE","CAMPANIA","CASERTA","CE","TD","2","2",,"0","2723","1","1","1","1","8","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MOLISE","CAMPANIA","NAPOLI","NA","TD","1","1","10490","100","10450","1","1","1","1","6","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","CAMPANIA","NAPOLI","NA","TD","2","2","18000","50","17580","1","2","2","2","5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","CAMPANIA","SALERNO","SA","TD","3","3","5600","66,67","5339","1","2","2","2","3,67","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","123,25","1","1","1","1","14","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","CAMPANIA","BENEVENTO","BN","TD","1","1",,"0","39500","1","1","1","1","5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","CAMPANIA","NAPOLI","NA","TD","3","3",,"0","14699","1","2","2","2","3,67","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","CAMPANIA","SALERNO","SA","TD","1","1",,"0","35000","1","1","1","1","4","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","ABRUZZO","CAMPANIA","NAPOLI","NA","TD","2","2","39200","50","56744","1","2","2","2","6,5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","CAMPANIA","NAPOLI","NA","TD","2","2","45355,79","100","43243","1","2","2","2","7,5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","CAMPANIA","CASERTA","CE","TD","2","2",,"0","8860","1","2","2","2","9","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","CAMPANIA","NAPOLI","NA","TD","4","4","64377,65","75","64197,65","1","3","2","3","6","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","CAMPANIA","SALERNO","SA","TD","1","1",,"0","1110","1","1","1","1","1","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CALABRIA","CAMPANIA","SALERNO","SA","TD","1","1",,"0","19000","1","1","1","1","1","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","CAMPANIA","BENEVENTO","BN","TD","38","38","432357,45","100","431757,67","1","19","1","2","17,18","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","CAMPANIA","CASERTA","CE","TD","19","19","10783,49","10,53","91918,26","1","13","1","1","9,89","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","CAMPANIA","NAPOLI","NA","TD","159","159","2385700,79","67,92","3147149,74","1","132","23","28","35,23","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","CAMPANIA","SALERNO","SA","TD","43","43","196350,62","55,81","423309,78","1","32","14","14","11,21","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","CAMPANIA","NAPOLI","NA","TD","8","8","4834,88","25","77405,98","1","5","5","5","10,38","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","CAMPANIA","SALERNO","SA","TD","3","3",,"0","12222,99","1","1","1","1","8","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","CAMPANIA","AVELLINO","AV","TD","1","1","8500","100","8500","1","1","1","1","7","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","CAMPANIA","CASERTA","CE","TD","2","2",,"0","2280","1","1","1","1","6,5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","CAMPANIA","NAPOLI","NA","TD","17","17","318876,46","76,47","325294,21","1","16","9","11","15,41","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","CAMPANIA","SALERNO","SA","TD","5","5","46500","40","66148,5","1","5","5","5","11,2","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","BASILICATA","CAMPANIA","NAPOLI","NA","TD","1","1","36000","100","34020","1","1","1","1","3","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","CAMPANIA","NAPOLI","NA","TD","5","5","44984,3","60","62741,84","1","5","5","5","56,4","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","CAMPANIA","SALERNO","SA","TD","1","1","39500","100","39500","1","1","1","1","19","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TRENTINO ALTO ADIGE","CAMPANIA","SALERNO","SA","TD","1","1","2321,32","100","1392,79","1","1","1","1","11","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","CAMPANIA","CASERTA","CE","TD","1","1",,"0","1532,18","1","1","1","1","8","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","CAMPANIA","SALERNO","SA","TD","1","1","2500","100","1620","1","1","1","1","10","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","PIEMONTE","ALESSANDRIA","AL","TD","2","2","2500","50","21049","1","2","2","2","14","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","PIEMONTE","TORINO","TO","TD","16","16","129449,3","62,5","160503,32","1","14","8","10","9,13","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MARCHE","PIEMONTE","ALESSANDRIA","AL","TD","1","1",,"0","3860","1","1","1","1","14","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MARCHE","PIEMONTE","CUNEO","CN","TD","1","1",,"0","2640","1","1","1","1","64","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","PIEMONTE","TORINO","TO","TD","1","1","12620","100","12600","1","1","1","1","3","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","PIEMONTE","ALESSANDRIA","AL","TD","1","1","292","100","292","1","1","1","1","8","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","PIEMONTE","TORINO","TO","TD","1","1","5400","100","5327,85","1","1","1","1","6","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","PIEMONTE","TORINO","TO","TD","5","5","8115","60","92929","1","4","4","4","29,2","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","ABRUZZO","PIEMONTE","TORINO","TO","TD","4","4","17974","25","21511,2","1","3","3","3","5,25","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","PIEMONTE","ALESSANDRIA","AL","TD","5","5","55787,82","100","56586,77","1","4","1","1","18,4","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","PIEMONTE","CUNEO","CN","TD","1","1",,"0","6100","1","1","1","1","9","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","PIEMONTE","TORINO","TO","TD","1","1","7050","100","6450","1","1","1","1","16","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","PIEMONTE","VERBANO-CUSIO-OSSOLA","VB","TD","1","1",,"0","3620","1","1","1","1","13","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","SICILIA","PIEMONTE","TORINO","TO","TD","3","3","745,92","66,67","1763,5","1","3","2","2","6,33","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","PIEMONTE","ALESSANDRIA","AL","TD","1","1","1889","100","1889","1","1","1","1","21","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","PIEMONTE","TORINO","TO","TD","6","6","33022","50","65508,66","1","6","3","3","15,5","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","ALESSANDRIA","AL","TD","80","80","239934,77","68,75","307611,07","1","43","4","5","14,38","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","ASTI","AT","TD","7","7","9780","42,86","48104,78","1","6","2","2","7","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","CUNEO","CN","TD","58","58","322657,17","60,34","432909,62","1","44","5","6","15,43","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","NOVARA","NO","TD","6","6","53300","100","51620","1","6","1","1","7,67","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","TORINO","TO","TD","150","150","1386699,26","62,67","2014378,31","1","115","19","26","20,61","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","VERBANO-CUSIO-OSSOLA","VB","TD","9","9","25037,51","33,33","101565,36","1","9","3","3","13,11","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","PIEMONTE","VERCELLI","VC","TD","8","8","59926,4","50","86349,72","1","8","4","4","9,13","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","PIEMONTE","ALESSANDRIA","AL","TD","18","18","210940","88,89","183061,84","1","4","3","3","10,11","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","PIEMONTE","ASTI","AT","TD","1","1","1640","100","1560","1","1","1","1","6","0"
"2019","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","PIEMONTE","CUNEO","CN","TD","7","7","39613,73","71,43","86600,6","1","4","5","5","18,57","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","SICILIA","TRAPANI","TP","TD","4","4","31483,6","75","47978,45","1","4","2","2","5,75","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","SICILIA","ENNA","EN","TD","1","1",,"0","2400","1","1","1","1","6","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","SICILIA","MESSINA","ME","TD","2","2",,"0","3100","1","1","1","2","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","SICILIA","RAGUSA","RG","TD","1","1",,"0","500","1","1","1","1","11","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","SICILIA","TRAPANI","TP","TD","1","1",,"0","5780","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","SICILIA","MESSINA","ME","TD","8","8","7600","25","55529,16","1","5","4","4","4,25","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","SICILIA","MESSINA","ME","TD","1","1",,"0","825","1","1","1","1","16","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","SICILIA","PALERMO","PA","TD","1","1",,"0","6600","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","SICILIA","TRAPANI","TP","TD","1","1",,"0","5500","1","1","1","1","116","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","TOSCANA","FIRENZE","FI","TD","1","1",,"0","3244","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","TOSCANA","GROSSETO","GR","TD","1","1",,"0","40","1","1","1","1","16","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","TOSCANA","FIRENZE","FI","TD","1","1","3247","100","3247","1","1","1","1","7","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","TOSCANA","PISA","PI","TD","2","2",,"0","14782","1","2","2","2","18","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","TOSCANA","PISTOIA","PT","TD","3","3",,"0","8227,69","1","1","1","1","9,33","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","VENETO","TOSCANA","SIENA","SI","TD","1","1",,"0","10663,12","1","1","1","1","28","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","AREZZO","AR","TD","3","3","39600","33,33","42420","1","2","2","2","9,33","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","FIRENZE","FI","TD","16","16","15900","12,5","127364,66","1","15","6","7","12,13","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","GROSSETO","GR","TD","1","1",,"0","22117","1","1","1","1","6","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","LUCCA","LU","TD","6","6","1105","33,33","6089,8","1","3","2","3","7","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","MASSA CARRARA","MS","TD","1","1","2600","100","2600","1","1","1","1","4","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","PISA","PI","TD","12","12","57000","16,67","148237,85","1","7","3","3","18,75","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","PRATO","PO","TD","1","1",,"0","30600","1","1","1","1","20","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TOSCANA","TOSCANA","SIENA","SI","TD","5","5","80000","60","83180","1","5","2","2","5,6","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","TOSCANA","FIRENZE","FI","TD","2","2",,"0","23200","1","2","1","1","5,5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","TOSCANA","GROSSETO","GR","TD","1","1","690","100","590","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","TOSCANA","LUCCA","LU","TD","1","1",,"0","200","1","1","1","1","10","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","PIEMONTE","TOSCANA","SIENA","SI","TD","1","1",,"0","587,01","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","AREZZO","AR","TD","1","1","31150","100","31149","1","1","1","1","84","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","FIRENZE","FI","TD","3","3","2400","33,33","24551,2","1","3","3","3","23,33","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","GROSSETO","GR","TD","2","2",,"0","3113,12","1","1","1","1","1","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","LUCCA","LU","TD","2","2",,"0","3200","1","1","2","2","6","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","MASSA CARRARA","MS","TD","2","2","1600","50","8850","1","2","1","1","6,5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","TOSCANA","PISA","PI","TD","2","2",,"0","27166,66","1","2","1","2","17,5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","AREZZO","AR","TD","2","2","7,2","100","887,45","1","1","2","2","10","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","FIRENZE","FI","TD","14","14","28757","21,43","144424","1","2","4","6","13,43","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","GROSSETO","GR","TD","2","2","8000","50","8040","1","2","1","2","13","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","LUCCA","LU","TD","3","3","3780","33,33","8624","1","2","2","2","8,33","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","MASSA CARRARA","MS","TD","3","3","26725","100","24667,84","1","3","1","2","6,33","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","PISA","PI","TD","4","4",,"0","44007","1","2","2","2","18","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","TOSCANA","SIENA","SI","TD","10","10","17280","50","32803,83","1","3","4","6","11,1","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","TRENTINO ALTO ADIGE","TOSCANA","GROSSETO","GR","TD","1","1","18950","100","18918","1","1","1","1","4","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","CALABRIA","CATANZARO","CZ","TD","1","1","8500","100","8400","1","1","1","1","7","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","CALABRIA","CROTONE","KR","TD","1","1",,"0","28200","1","1","1","1","6","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LIGURIA","CALABRIA","CROTONE","KR","TD","1","1",,"0","698,12","1","1","1","1","8","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SICILIA","CALABRIA","CROTONE","KR","TD","1","1","14400","100","14040","1","1","1","1","10","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","CALABRIA","COSENZA","CS","TD","1","1","17000","100","16490","1","1","1","1","35","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","CALABRIA","CATANZARO","CZ","TD","1","1","21000","100","20790","1","1","1","1","9","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CALABRIA","CALABRIA","CROTONE","KR","TD","7","7","120203,91","85,71","114748,94","1","7","1","1","6,43","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","CAMPANIA","CALABRIA","CROTONE","KR","TD","1","1",,"0","448,2","1","1","1","1","10","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","SARDEGNA","CALABRIA","CROTONE","KR","TD","1","1",,"0","1082","1","1","1","1","9","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LOMBARDIA","CALABRIA","CROTONE","KR","TD","7","7","57323","85,71","47030,91","1","6","1","1","6,71","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","EMILIA ROMAGNA","CALABRIA","CROTONE","KR","TD","1","1",,"0","15772","1","1","1","1","12","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","CAMPANIA","AVELLINO","AV","TD","1","1","1600","100","1550","1","1","1","1","5","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","CAMPANIA","CASERTA","CE","TD","1","1",,"0","4490","1","1","1","1","50","0"
"2019","CONSORZI, UNIONI DI COMUNI, COMUNITA' MONTANE E ISOLANE","LAZIO","CAMPANIA","NAPOLI","NA","TD","1","1",,"0","4580","1","1","1","1","107","0"
"2019","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","FRIULI VENEZIA GIULIA","PORDENONE","PN","TD","6","6",,"0","84177,34","1","6","1","2","49,5","0"
"2019","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","66","66","194939,6","30,3","1189693,28","1","31","2","6","14,48","0"
"2019","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","FRIULI VENEZIA GIULIA","PORDENONE","PN","TD","2","2",,"0","66777,5","1","1","1","1","82","0"
"2019","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","7","7","18199,2","57,14","29256,2","1","5","2","3","13","0"
"2019","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MOLISE","FRIULI VENEZIA GIULIA","PORDENONE","PN","TD","1","1",,"0","46800","1","1","1","1","22","0"
