#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2018","UNIVERSITA' E POLITECNICI","MOLISE","CALABRIA","RdO","2","2","1250",,"1203","3,5","2","2","2","8","0"
"2018","UNIVERSITA' E POLITECNICI","PUGLIA","CALABRIA","RdO","25","25","177527,1",,"150460,85","3,44","16","3","12","21,96","0,96"
"2018","UNIVERSITA' E POLITECNICI","UMBRIA","CALABRIA","RdO","1","1","11000",,"8635","6","1","1","1","53","1"
"2018","UNIVERSITA' E POLITECNICI","VENETO","CALABRIA","RdO","40","43","95660,24",,"85586,45","5,63","10","3","13","19,79","2,09"
"2018","UNIVERSITA' E POLITECNICI","ABRUZZO","CALABRIA","RdO","1","1","9200",,"9500","1","1","1","1","9","2"
"2018","UNIVERSITA' E POLITECNICI","SICILIA","CALABRIA","RdO","7","7","10740",,"8605,79","3,86","5","2","7","20","1,71"
"2018","UNIVERSITA' E POLITECNICI","TOSCANA","CALABRIA","RdO","12","12","158408,8",,"146715,73","2,92","7","2","6","16,67","0,58"
"2018","UNIVERSITA' E POLITECNICI","CALABRIA","CALABRIA","RdO","207","208","1637743,76",,"1364042,9","2,78","112","3","29","26,81","2,52"
"2018","UNIVERSITA' E POLITECNICI","CAMPANIA","CALABRIA","RdO","19","19","63960,4",,"50201,99","6,79","14","3","12","24,53","1,58"
"2018","UNIVERSITA' E POLITECNICI","PIEMONTE","CALABRIA","RdO","5","5","32950",,"27747,05","2,2","5","1","4","31,8","1,2"
"2018","UNIVERSITA' E POLITECNICI","SARDEGNA","CALABRIA","RdO","2","2","200",,"147,96","1","1","1","1","10,5","0,5"
"2018","UNIVERSITA' E POLITECNICI","LOMBARDIA","CALABRIA","RdO","105","114","597549,11",,"533622,28","2,97","49","3","19","18,08","1,3"
"2018","UNIVERSITA' E POLITECNICI","BASILICATA","CALABRIA","RdO","3","3","7900",,"7281,45","4,33","1","1","2","35","5"
"2018","UNIVERSITA' E POLITECNICI","EMILIA ROMAGNA","CALABRIA","RdO","19","19","40890",,"30232,95","4,68","8","3","8","12,68","1,05"
"2018","UNIVERSITA' E POLITECNICI","TRENTINO ALTO ADIGE","CALABRIA","RdO","3","3","5800",,"4823,3","5","2","2","3","19","4"
"2018","UNIVERSITA' E POLITECNICI","FRIULI VENEZIA GIULIA","CALABRIA","RdO","2","2","25901",,"25348","1,5","2","1","2","18","1"
"2018","UNIVERSITA' E POLITECNICI","LAZIO","CAMPANIA","RdO","69","72","1498558,93",,"1665917,27","4,97","49","6","41","46,99","3,14"
"2018","UNIVERSITA' E POLITECNICI","MARCHE","CAMPANIA","RdO","9","10","33329,37",,"31115,4","3,1","7","6","8","22,4","0,4"
"2018","UNIVERSITA' E POLITECNICI","PUGLIA","CAMPANIA","RdO","35","35","391953,5",,"292754,1","4,69","13","5","21","45,43","6,91"
"2018","UNIVERSITA' E POLITECNICI","UMBRIA","CAMPANIA","RdO","4","4","16925",,"16277,5","4,25","4","2","4","21,5","1,25"
"2018","UNIVERSITA' E POLITECNICI","VENETO","CAMPANIA","RdO","55","58","427202",,"351170,32","4,95","20","6","23","29,19","1,28"
"2018","UNIVERSITA' E POLITECNICI","ABRUZZO","CAMPANIA","RdO","3","3","62600",,"36080","12,33","3","2","3","114,33","6,33"
"2018","UNIVERSITA' E POLITECNICI","LIGURIA","CAMPANIA","RdO","8","9","81550",,"65792,5","5,44","5","3","7","60,67","4,89"
"2018","UNIVERSITA' E POLITECNICI","SICILIA","CAMPANIA","RdO","16","16","207160,51",,"182235,73","6","10","5","13","38,75","3,25"
"2018","UNIVERSITA' E POLITECNICI","TOSCANA","CAMPANIA","RdO","20","20","191969,45",,"163412,37","5,55","13","4","17","41,9","8,75"
"2018","UNIVERSITA' E POLITECNICI","CALABRIA","CAMPANIA","RdO","9","9","78770",,"46150,5","9,67","6","2","8","41","2,22"
"2018","UNIVERSITA' E POLITECNICI","CAMPANIA","CAMPANIA","RdO","534","564","12176850,37",,"9524454,75","3,28","263","7","82","38,71","3,49"
"2018","UNIVERSITA' E POLITECNICI","PIEMONTE","CAMPANIA","RdO","26","26","193695,13",,"182545,29","2,19","12","5","17","22,38","1,15"
"2018","UNIVERSITA' E POLITECNICI","SARDEGNA","CAMPANIA","RdO","1","1","15000",,"12300","3","1","1","1","28","1"
"2018","UNIVERSITA' E POLITECNICI","LOMBARDIA","CAMPANIA","RdO","284","315","2704915,44",,"2513177,86","2,46","76","6","47","30,74","2,44"
"2018","UNIVERSITA' E POLITECNICI","BASILICATA","CAMPANIA","RdO","16","16","59478,27",,"46364,37","3,25","7","4","10","33,19","3,56"
"2018","UNIVERSITA' E POLITECNICI","SAN MARINO","CAMPANIA","RdO","1","3","18502,97",,"8137,33","5,33","1","1","1","119","43"
"2018","UNIVERSITA' E POLITECNICI","REGNO UNITO","CAMPANIA","RdO","3","6","41220",,"39341","1","1","2","2","52,67","0,33"
"2018","UNIVERSITA' E POLITECNICI","EMILIA ROMAGNA","CAMPANIA","RdO","31","31","332328,2",,"247588,33","3,77","16","5","15","42,19","3,42"
"2018","UNIVERSITA' E POLITECNICI","TRENTINO ALTO ADIGE","CAMPANIA","RdO","4","4","16300",,"16042","1,25","2","2","3","16,5","0,5"
"2018","UNIVERSITA' E POLITECNICI","FRIULI VENEZIA GIULIA","CAMPANIA","RdO","4","4","50700",,"44839","2","4","3","4","46,25","0"
"2018","UNIVERSITA' E POLITECNICI","LAZIO","PIEMONTE","RdO","165","176","1688560,46",,"1437084,46","3,44","57","3","34","23,68","1,68"
"2018","UNIVERSITA' E POLITECNICI","MARCHE","PIEMONTE","RdO","35","36","112027",,"99124,3","4,39","11","3","18","16,67","0,78"
"2018","UNIVERSITA' E POLITECNICI","MOLISE","PIEMONTE","RdO","2","2","7360",,"5478,7","6","2","1","2","28,5","0"
"2018","UNIVERSITA' E POLITECNICI","PUGLIA","PIEMONTE","RdO","133","149","875513,75",,"725434,96","4,57","20","2","24","21,44","0,54"
"2018","UNIVERSITA' E POLITECNICI","UMBRIA","PIEMONTE","RdO","6","6","122700",,"94071,4","4,83","6","2","6","40,83","5"
"2018","COMUNI","LAZIO","LAZIO","RdO","929","954","63166712,62",,"50985803,31","4,76","626","129","287","56,91","5,81"
"2018","COMUNI","MARCHE","LAZIO","RdO","11","11","880737,65",,"740329,24","3,27","9","5","9","100,73","12,36"
"2018","COMUNI","MOLISE","LAZIO","RdO","2","2","38500",,"34490","3","2","1","1","3,5","0"
"2018","COMUNI","PUGLIA","LAZIO","RdO","56","58","1357706,82",,"1148748,07","3,52","23","17","33","49,05","4,52"
"2018","COMUNI","UMBRIA","LAZIO","RdO","14","14","684918,8",,"483441,13","3,43","11","13","13","55,71","4,57"
"2018","COMUNI","VENETO","LAZIO","RdO","43","44","356113,07",,"293625,88","3,61","23","20","28","32,3","1,86"
"2018","COMUNI","ABRUZZO","LAZIO","RdO","18","18","852883,01",,"745500,64","2,17","15","13","15","45,28","1,28"
"2018","COMUNI","LIGURIA","LAZIO","RdO","6","6","103356,21",,"53357,65","1,83","4","4","5","223,67","0"
"2018","COMUNI","SICILIA","LAZIO","RdO","18","18","659365,09",,"558728,4","6","12","13","14","55,44","5,94"
"2018","COMUNI","TOSCANA","LAZIO","RdO","29","29","653997,56",,"483810,87","3,59","19","22","26","35,31","1,62"
"2018","COMUNI","CALABRIA","LAZIO","RdO","4","4","66475",,"38675,94","9","4","3","4","36,75","6"
"2018","COMUNI","CAMPANIA","LAZIO","RdO","65","65","7050871,37",,"5341899,04","7,72","55","26","43","77,31","6,49"
"2018","COMUNI","PIEMONTE","LAZIO","RdO","12","12","219357,17",,"150798,35","3,58","10","10","12","27,75","2,67"
"2018","COMUNI","SARDEGNA","LAZIO","RdO","2","2","86750,65",,"57631,23","66","2","2","2","56,5","0"
"2018","COMUNI","LOMBARDIA","LAZIO","RdO","57","57","1833373,24",,"1596273,91","3,11","41","33","46","76,82","6,93"
"2018","COMUNI","BASILICATA","LAZIO","RdO","3","3","260796",,"181585,26","4","3","3","3","79,33","1,33"
"2018","COMUNI","EMILIA ROMAGNA","LAZIO","RdO","46","53","924068,49",,"795232,4","3,42","20","28","36","45,21","1,79"
"2018","COMUNI","TRENTINO ALTO ADIGE","LAZIO","RdO","1","1","62816",,"60950","1","1","1","1","77","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LAZIO","RdO","3","3","23700",,"18859,9","2,33","3","3","3","56,33","1,33"
"2018","COMUNI","LAZIO","MARCHE","RdO","38","43","1679422,01",,"1378864,98","4","29","26","34","52,02","5,3"
"2018","COMUNI","MARCHE","MARCHE","RdO","849","891","16188827,14",,"14513276,29","2,11","490","126","284","33,07","3,66"
"2018","COMUNI","MOLISE","MARCHE","RdO","3","3","51520,17",,"50991,23","1,67","2","3","3","78","3,33"
"2018","COMUNI","PUGLIA","MARCHE","RdO","15","15","72997,91",,"68043,57","3,67","12","13","14","23,33","5,07"
"2018","COMUNI","UMBRIA","MARCHE","RdO","28","28","502342,46",,"459821,46","5,57","18","21","25","43,71","4,61"
"2018","COMUNI","VENETO","MARCHE","RdO","29","29","399138,33",,"285249,2","2,86","19","19","25","69,07","5,21"
"2018","COMUNI","ABRUZZO","MARCHE","RdO","46","46","1133028,5",,"1001899,78","2,2","30","28","36","31,59","5,07"
"2018","COMUNI","LIGURIA","MARCHE","RdO","2","2","36742,85",,"33615,75","9,5","2","2","2","10,5","0"
"2018","COMUNI","SICILIA","MARCHE","RdO","5","5","18631",,"14330,83","9,2","5","5","5","7,2","0"
"2018","COMUNI","TOSCANA","MARCHE","RdO","31","31","595829,88",,"509573,73","3,71","22","18","27","45,61","3,87"
"2018","COMUNI","CALABRIA","MARCHE","RdO","3","3","8777,22",,"9979,52","10","3","3","3","32","6,33"
"2018","COMUNI","CAMPANIA","MARCHE","RdO","15","15","823114,77",,"829567,84","4,13","12","12","13","32,73","5,07"
"2018","COMUNI","PIEMONTE","MARCHE","RdO","9","9","16609,27",,"13201,39","2,44","7","9","9","13,56","1,56"
"2018","COMUNI","SARDEGNA","MARCHE","RdO","2","2","4988,52",,"4399,71","6,5","2","2","2","20,5","0"
"2018","COMUNI","LOMBARDIA","MARCHE","RdO","60","62","902490,63",,"811011,64","4,56","40","32","47","22,5","4,44"
"2018","COMUNI","BASILICATA","MARCHE","RdO","5","5","89830",,"51283,8","9,8","5","4","5","12,2","2,4"
"2018","COMUNI","SAN MARINO","MARCHE","RdO","2","2","48454,4",,"43135,4","5","1","2","2","130,5","0"
"2018","COMUNI","EMILIA ROMAGNA","MARCHE","RdO","103","107","2437139,14",,"2258147,59","2,68","51","46","68","30,19","5,24"
"2018","COMUNI","TRENTINO ALTO ADIGE","MARCHE","RdO","7","7","176879,88",,"133999,46","2,71","6","7","7","47,29","6,71"
"2018","COMUNI","FRIULI VENEZIA GIULIA","MARCHE","RdO","4","4","93310",,"83723,23","5,5","4","4","4","50,75","16"
"2018","COMUNI","LAZIO","MOLISE","RdO","4","4","46997,98",,"41495,56","1","4","4","4","17,25","5"
"2018","COMUNI","MOLISE","MOLISE","RdO","71","71","1257438,8",,"1147352,18","1,34","47","33","40","25","3,49"
"2018","COMUNI","PUGLIA","MOLISE","RdO","1","1","6314",,"6390","1","1","1","1","35","11"
"2018","COMUNI","VENETO","MOLISE","RdO","2","2","4385,24",,"3584,45","1,5","2","2","2","9,5","0"
"2018","COMUNI","ABRUZZO","MOLISE","RdO","4","4","32341,85",,"31905,85","1","4","3","3","10,5","0"
"2018","COMUNI","CALABRIA","MOLISE","RdO","1","1","4508",,"4399","2","1","1","1","10","0"
"2018","COMUNI","CAMPANIA","MOLISE","RdO","5","5","1330451,05",,"1288981,99","2","5","3","3","75,4","10,8"
"2018","COMUNI","SARDEGNA","MOLISE","RdO","1","1","36000",,"29700","1","1","1","1","241","0"
"2018","COMUNI","LOMBARDIA","MOLISE","RdO","5","5","43910,15",,"38005,58","1,4","5","4","5","57,6","1,8"
"2018","COMUNI","LAZIO","PUGLIA","RdO","39","40","1359721,69",,"1189501,95","3,75","28","32","37","53,73","4,38"
"2018","COMUNI","MARCHE","PUGLIA","RdO","9","9","84812,5",,"85172,02","1,56","6","5","6","12,78","0,78"
"2018","COMUNI","MOLISE","PUGLIA","RdO","4","4","156150,73",,"122417,3","3,25","4","4","4","36","0"
"2018","COMUNI","PUGLIA","PUGLIA","RdO","1008","1015","34975588,26",,"31262750,71","2,6","627","174","415","49,65","8,66"
"2018","COMUNI","UMBRIA","PUGLIA","RdO","12","12","528017,7",,"555743,27","6,67","9","11","11","87,08","29,42"
"2018","COMUNI","VENETO","PUGLIA","RdO","25","25","793098,95",,"745701,69","2,2","17","17","20","53,72","4,44"
"2018","COMUNI","ABRUZZO","PUGLIA","RdO","9","9","352687,02",,"331274,24","3,33","5","9","9","64,78","11,89"
"2018","COMUNI","LIGURIA","PUGLIA","RdO","2","2","28250",,"75750","1","1","2","2","38","0"
"2018","COMUNI","SICILIA","PUGLIA","RdO","6","6","197917,6",,"148654,02","4,83","4","5","6","75,83","5,5"
"2018","COMUNI","TOSCANA","PUGLIA","RdO","10","10","195806,02",,"188420,92","2,3","9","9","9","43,4","9,1"
"2018","COMUNI","CALABRIA","PUGLIA","RdO","3","3","25817,09",,"10632,64","6,67","1","3","3","66,67","4,67"
"2018","COMUNI","CAMPANIA","PUGLIA","RdO","39","40","2702160,77",,"2202127,62","4,8","35","30","35","85,68","12,68"
"2018","COMUNI","PIEMONTE","PUGLIA","RdO","9","9","227779,74",,"217619,05","5,11","8","8","8","32,11","0,33"
"2018","COMUNI","SARDEGNA","PUGLIA","RdO","4","4","77316",,"72316,92","3,75","4","4","4","55,75","5,5"
"2018","COMUNI","LOMBARDIA","PUGLIA","RdO","41","41","840070,6",,"686154,2","4,63","27","26","34","46,68","5,44"
"2018","COMUNI","BASILICATA","PUGLIA","RdO","14","14","557648,47",,"691826,42","1,57","10","11","13","27,43","3,86"
"2018","COMUNI","SAN MARINO","PUGLIA","RdO","2","2","129600",,"115848","1","1","2","2","43,5","13"
"2018","COMUNI","EMILIA ROMAGNA","PUGLIA","RdO","20","20","679933,56",,"606719,37","2,25","13","17","20","49,25","2,85"
"2018","COMUNI","FRIULI VENEZIA GIULIA","PUGLIA","RdO","4","4","95451",,"87959,38","5,5","4","4","4","32,25","5,25"
"2018","COMUNI","LAZIO","UMBRIA","RdO","55","56","912008,24",,"859813,1","3,66","43","27","41","39,09","4,25"
"2018","COMUNI","MARCHE","UMBRIA","RdO","27","31","399036,2",,"356543,38","2,81","17","16","23","44,9","5,87"
"2018","COMUNI","MOLISE","UMBRIA","RdO","4","4","18716",,"10896,15","4,75","2","4","4","99","2,25"
"2018","COMUNI","PUGLIA","UMBRIA","RdO","11","11","186823,94",,"140184,05","4,45","10","6","10","46,36","7,91"
"2018","COMUNI","UMBRIA","UMBRIA","RdO","490","525","8693003,56",,"7302250,64","2,16","281","67","171","36,87","4,34"
"2018","COMUNI","VENETO","UMBRIA","RdO","22","23","291713,22",,"261457,16","3,3","16","15","18","52,43","3,87"
"2018","COMUNI","ABRUZZO","UMBRIA","RdO","3","4","69886,82",,"60061,42","2,25","2","2","2","69,5","0"
"2018","COMUNI","LIGURIA","UMBRIA","RdO","2","2","19200",,"9381,47","17","2","2","2","49,5","0"
"2018","COMUNI","SICILIA","UMBRIA","RdO","14","14","180565,85",,"152910,14","3,29","12","11","12","38,64","1,21"
